code,text
10.85.03,"Attività: Produzione di piatti pronti a base di ortaggi

Questa attività **esclude**:
- produzione di alimenti pronti deperibili a base di frutta o ortaggi, cfr. 10.39
- produzione di alimenti deperibili preparati, come sandwich, cfr. 10.89
- commercio all'ingrosso di pasti e piatti pronti, cfr. 46.38
- commercio al dettaglio di pasti e piatti pronti, cfr. 47.11, 47.29
- aziende che forniscono servizi di ristorazione, cfr. 56.29

Gerarchia: Industrie alimentari > Produzione di altri prodotti alimentari > Produzione di pasti e piatti preparati > Produzione di pasti e piatti pronti (preparati, conditi, cucinati e confezionati) > Produzione di piatti pronti a base di ortaggi"
10.85.04,"Attività: Produzione di pizza confezionata

Questa attività **esclude**:
- produzione di alimenti pronti deperibili a base di frutta o ortaggi, cfr. 10.39
- produzione di alimenti deperibili preparati, come sandwich, cfr. 10.89
- commercio all'ingrosso di pasti e piatti pronti, cfr. 46.38
- commercio al dettaglio di pasti e piatti pronti, cfr. 47.11, 47.29
- aziende che forniscono servizi di ristorazione, cfr. 56.29

Gerarchia: Industrie alimentari > Produzione di altri prodotti alimentari > Produzione di pasti e piatti preparati > Produzione di pasti e piatti pronti (preparati, conditi, cucinati e confezionati) > Produzione di pizza confezionata"
10.85.05,"Attività: Produzione di piatti pronti a base di pasta

Questa attività **esclude**:
- produzione di alimenti pronti deperibili a base di frutta o ortaggi, cfr. 10.39
- produzione di alimenti deperibili preparati, come sandwich, cfr. 10.89
- commercio all'ingrosso di pasti e piatti pronti, cfr. 46.38
- commercio al dettaglio di pasti e piatti pronti, cfr. 47.11, 47.29
- aziende che forniscono servizi di ristorazione, cfr. 56.29

Gerarchia: Industrie alimentari > Produzione di altri prodotti alimentari > Produzione di pasti e piatti preparati > Produzione di pasti e piatti pronti (preparati, conditi, cucinati e confezionati) > Produzione di piatti pronti a base di pasta"
10.85.09,"Attività: Produzione di pasti e piatti pronti di altri prodotti alimentari

Questa attività **esclude**:
- produzione di alimenti pronti deperibili a base di frutta o ortaggi, cfr. 10.39
- produzione di alimenti deperibili preparati, come sandwich, cfr. 10.89
- commercio all'ingrosso di pasti e piatti pronti, cfr. 46.38
- commercio al dettaglio di pasti e piatti pronti, cfr. 47.11, 47.29
- aziende che forniscono servizi di ristorazione, cfr. 56.29

Gerarchia: Industrie alimentari > Produzione di altri prodotti alimentari > Produzione di pasti e piatti preparati > Produzione di pasti e piatti pronti (preparati, conditi, cucinati e confezionati) > Produzione di pasti e piatti pronti di altri prodotti alimentari"
10.86.00,"Attività: Produzione di preparati omogeneizzati e di alimenti dietetici

Questa attività **include**:
- produzione di alimenti destinati ad un'alimentazione particolare: preparati per lattanti, latte di svezzamento ed altri alimenti per la seconda infanzia, alimenti per bambini
- produzione di prodotti alimentari con scarso o ridotto valore energetico destinati al controllo del peso, alimenti dietetici destinati a fini medici speciali
- produzione di alimenti con scarso tenore di sodio, inclusi i sali dietetici iposodici o asodici, alimenti senza glutine, alimenti adatti ad un intenso sforzo muscolare, specialmente per gli sportivi
- produzione di alimenti per persone che soffrono di disordini di metabolismo dei carboidrati

Gerarchia: Industrie alimentari > Produzione di altri prodotti alimentari > Produzione di preparati omogeneizzati e di alimenti dietetici"
10.89.01,"Attività: Produzione di estratti e succhi di carne

Questa attività **esclude**:
- produzione di alimenti preparati deperibili a base di frutta e verdure, cfr. 10.39
- produzione di miele naturale, cfr. 01.49
- produzione di esaltatori di sapidità a base di glutammato, cfr. 10.84
- produzione di pizza confezionata, cfr. 10.85
- produzione di bevande alcoliche distillate, birra, vino e analcolici, cfr. divisione 11

Gerarchia: Industrie alimentari > Produzione di altri prodotti alimentari > Produzione di prodotti alimentari n.c.a. > Produzione di estratti e succhi di carne"
10.89.09,"Attività: Produzione di altri prodotti alimentari n.c.a.

Questa attività **include**:
- produzione di preparati per minestre e brodi
- produzione di miele artificiale e caramello
- produzione di concentrati artificiali
- produzione di alimenti preparati deperibili come sandwich
- produzione di lievito
- produzione di estratti e succhi di pesci, crostacei o molluschi
- produzione di succedanei del latte e del formaggio
- produzione di prodotti derivati dalle uova, albume, uova in polvere o ricostituite, sgusciate eccetera
- lavorazione, raffinazione e confezionamento del miele
- produzione di estratti per liquori
- produzione di semilavorati ad uso di gelaterie e pasticcerie
- produzione di altri prodotti alimentari n.c.a.

Questa attività **esclude**:
- produzione di alimenti preparati deperibili a base di frutta e verdure, cfr. 10.39
- produzione di miele naturale, cfr. 01.49
- produzione di esaltatori di sapidità a base di glutammato, cfr. 10.84
- produzione di pizza confezionata, cfr. 10.85
- produzione di bevande alcoliche distillate, birra, vino e analcolici, cfr. divisione 11

Gerarchia: Industrie alimentari > Produzione di altri prodotti alimentari > Produzione di prodotti alimentari n.c.a. > Produzione di altri prodotti alimentari n.c.a."
10.91.00,"Attività: Produzione di mangimi per l'alimentazione degli animali da allevamento

Questa attività **include**:
- produzione di alimenti per animali d'allevamento, inclusi gli alimenti concentrati e gli integratori alimentari
- preparazione di alimenti non miscelati per animali d'allevamento
- lavorazione degli scarti dei macelli per la produzione di mangimi per animali da allevamento
- disidratazione di erba medica

Questa attività **esclude**:
- produzione di farina di pesce per l'alimentazione degli animali, cfr. 10.20
- produzione di panelli di semi oleosi, cfr. 10.41
- produzione di sottoprodotti secondari utilizzabili come alimenti per animali, senza lavorazioni speciali, ad esempio: semi oleosi (cfr. 10.41), scarti della macinatura dei cereali (cfr. 10.61) eccetera

Gerarchia: Industrie alimentari > Produzione di prodotti per l'alimentazione degli animali > Produzione di mangimi per l'alimentazione degli animali da allevamento"
10.92.00,"Attività: Produzione di prodotti per l'alimentazione degli animali da compagnia

Questa attività **include**:
- produzione di prodotti per l'alimentazione degli animali da compagnia, inclusi cani, gatti, uccelli, pesci eccetera
- lavorazione degli scarti dei macelli per la produzione di mangimi per animali da compagnia

Questa attività **esclude**:
- produzione di farina di pesce per l'alimentazione degli animali, cfr. 10.20
- produzione di panelli di semi oleosi, cfr. 10.41
- produzione di sottoprodotti utilizzabili come alimenti per animali, senza lavorazioni speciali, ad esempio: semi oleosi (cfr. 10.41), scarti della macinatura dei cereali (cfr. 10.61) eccetera

Gerarchia: Industrie alimentari > Produzione di prodotti per l'alimentazione degli animali > Produzione di prodotti per l'alimentazione degli animali da compagnia"
11.01.00,"Attività: Distillazione, rettifica e miscelatura degli alcolici

Questa attività **include**:
- produzione di bevande alcoliche distillate: whisky, brandy, gin, liquori eccetera
- produzione di liquori ottenuti per infusione di vegetali nel distillato: amari, amaretto, limoncello, nocino, mirto eccetera
- miscelatura di alcolici distillati
- produzione di alcol puro

Questa attività **esclude**:
- produzione di succhi di frutta e di ortaggi, cfr. 10.32
- produzione di bevande a base di latte, cfr. 10.51
- produzione di prodotti a base di caffè, tè e matè, cfr. 10.83
- produzione di bevande alcoliche non distillate, cfr. 11.02, 11.03, 11.04
- imbottigliamento ed etichettatura, cfr. 46.34 (se effettuate nell'ambito del commercio all'ingrosso) e 82.92 (se effettuate per conto terzi)
- produzione di alcol etilico sintetico, cfr. 20.14
- produzione di alcol etilico sintetico da materiali fermentati, cfr. 20.14

Gerarchia: Industria delle bevande > Distillazione, rettifica e miscelatura degli alcolici"
11.02.10,"Attività: Produzione di vini da tavola e v.q.p.r.d.

Questa attività **include**:
- produzione di vino: vino da tavola, vino v.q.p.r.d. (vini di qualità prodotti in regioni determinate)
- miscelatura, purificazione ed imbottigliamento di vini

Questa attività **esclude**:
- produzione di succhi di frutta e di ortaggi, cfr. 10.32
- produzione di bevande a base di latte, cfr. 10.51
- produzione di prodotti a base di caffè, tè e matè, cfr. 10.83
- imbottigliamento ed etichettatura, cfr. 46.34 (se effettuate nell'ambito del commercio all'ingrosso) e 82.92 (se effettuate per conto terzi)
- produzione di vino da uve prevalentemente di produzione propria, cfr. 01.21

Gerarchia: Industria delle bevande > Produzione di vini da uve > Produzione di vini da tavola e v.q.p.r.d."
11.02.20,"Attività: Produzione di vino spumante e altri vini speciali

Questa attività **include**:
- produzione di vino spumante
- produzione di vini liquorosi
- produzione di vino da mosto d'uva concentrato
- produzione di vino analcolico o a basso contenuto alcolico

Questa attività **esclude**:
- produzione di succhi di frutta e di ortaggi, cfr. 10.32
- produzione di bevande a base di latte, cfr. 10.51
- produzione di prodotti a base di caffè, tè e matè, cfr. 10.83
- imbottigliamento ed etichettatura, cfr. 46.34 (se effettuate nell'ambito del commercio all'ingrosso) e 82.92 (se effettuate per conto terzi)
- produzione di vino da uve prevalentemente di produzione propria, cfr. 01.21

Gerarchia: Industria delle bevande > Produzione di vini da uve > Produzione di vino spumante e altri vini speciali"
11.03.00,"Attività: Produzione di sidro e di altri vini a base di frutta

Questa attività **include**:
- produzione di bevande alcoliche fermentate ma non distillate: sakè, sidro, sidro di pere e di altri vini a base di frutta
- produzione di idromele e miscele di bevande contenenti vini a base di frutta

Questa attività **esclude**:
- produzione di succhi di frutta e di ortaggi, cfr. 10.32
- produzione di bevande a base di latte, cfr. 10.51
- produzione di prodotti a base di caffè, tè e matè, cfr. 10.83
- imbottigliamento ed etichettatura, cfr. 46.34 (se effettuate nell'ambito del commercio all'ingrosso) e 82.92 (se effettuate per conto terzi)
- produzione di vino da uve prevalentemente di produzione propria, cfr. 01.21

Gerarchia: Industria delle bevande > Produzione di sidro e di altri vini a base di frutta"
11.04.00,"Attività: Produzione di altre bevande fermentate non distillate

Questa attività **esclude**:
- produzione di succhi di frutta e di ortaggi, cfr. 10.32
- produzione di bevande a base di latte, cfr. 10.51
- produzione di prodotti a base di caffè, tè e matè, cfr. 10.83
- imbottigliamento ed etichettatura, cfr. 46.34 (se effettuate nell'ambito del commercio all'ingrosso) e 82.92 (se effettuate per conto terzi)

Gerarchia: Industria delle bevande > Produzione di altre bevande fermentate non distillate"
11.05.00,"Attività: Produzione di birra

Questa attività **include**:
- produzione birra (bionda, rossa, scura)
- produzione di birra a basso contenuto alcolico o analcolica

Questa attività **esclude**:
- produzione di succhi di frutta e di ortaggi, cfr. 10.32
- produzione di bevande a base di latte, cfr. 10.51
- produzione di prodotti a base di caffè, tè e matè, cfr. 10.83

Gerarchia: Industria delle bevande > Produzione di birra"
11.06.00,"Attività: Produzione di malto

Questa attività **esclude**:
- produzione di succhi di frutta e di ortaggi, cfr. 10.32
- produzione di bevande a base di latte, cfr. 10.51
- produzione di prodotti a base di caffè, tè e matè, cfr. 10.83

Gerarchia: Industria delle bevande > Produzione di malto"
11.07.00,"Attività: Industria delle bibite analcoliche, delle acque minerali e di altre acque in bottiglia

Questa attività **include**:
- produzione di bevande analcoliche (esclusa birra analcolica e vino analcolico)
- produzione di acque minerali naturali e di altre acque in bottiglia
- produzione di bibite analcoliche, bibite analcoliche aromatizzate e/o edulcorate quali: limonata, aranciata, cola, bibite a base di frutta, acque toniche eccetera

Questa attività **esclude**:
- produzione di succhi di frutta e di ortaggi, cfr. 10.32
- produzione di bevande a base di latte, cfr. 10.51
- produzione di prodotti a base di caffè, tè e matè, cfr. 10.83
- produzione di succhi di frutta e di ortaggi, cfr. 10.32
- produzione di bevande a base di latte, cfr. 10.51
- produzione di vino analcolico, cfr. 11.02
- produzione di birra analcolica, cfr. 11.05
- produzione di ghiaccio, cfr. 35.30
- imbottigliamento ed etichettatura, cfr. 46.34 (se effettuate nell'ambito del commercio all'ingrosso) e 82.92 (se effettuate per conto terzi)

Gerarchia: Industria delle bevande > Industria delle bibite analcoliche, delle acque minerali e di altre acque in bottiglia"
